ProductKey,Label,Category,Name,Manufacturer,BrandName,Class,Color,Cost,Price
2162,0805047,Home Appliances,Adventure Works Coffee Maker 5C E090 Grey,Adventure Works,Adventure Works,Economy,Grey,75.96,149.00
2163,0805048,Home Appliances,Adventure Works Coffee Maker 4C E080 Grey,Adventure Works,Adventure Works,Economy,Grey,66.23,129.90
2164,0805049,Home Appliances,Fabrikam Coffee Maker Super-Auto 12C X125 Black,"Fabrikam, Inc.",Fabrikam,Deluxe,Black,546.68,1650.00
2165,0805050,Home Appliances,Fabrikam Coffee Maker Auto 10C M100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,343.05,745.99
2166,0805051,Home Appliances,Fabrikam Coffee Maker 12C M100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,204.64,445.00
2167,0805052,Home Appliances,Fabrikam Coffee Maker Auto 5C E090 Black,"Fabrikam, Inc.",Fabrikam,Economy,Black,83.10,163.00
2168,0805053,Home Appliances,Fabrikam Coffee Maker 5C E090 Black,"Fabrikam, Inc.",Fabrikam,Economy,Black,75.96,149.00
2169,0805054,Home Appliances,Fabrikam Coffee Maker 4C E080 Black,"Fabrikam, Inc.",Fabrikam,Economy,Black,66.23,129.90
2170,0805055,Home Appliances,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,"Fabrikam, Inc.",Fabrikam,Deluxe,Silver,546.68,1650.00
2171,0805056,Home Appliances,Fabrikam Coffee Maker Auto 10C M100 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,343.05,745.99
2172,0805057,Home Appliances,Fabrikam Coffee Maker 12C M100 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,204.64,445.00
2173,0805058,Home Appliances,Fabrikam Coffee Maker Auto 5C E090 Silver,"Fabrikam, Inc.",Fabrikam,Economy,Silver,83.10,163.00
2174,0805059,Home Appliances,Fabrikam Coffee Maker 5C E090 Silver,"Fabrikam, Inc.",Fabrikam,Economy,Silver,75.96,149.00
2175,0805060,Home Appliances,Fabrikam Coffee Maker 4C E080 Silver,"Fabrikam, Inc.",Fabrikam,Economy,Silver,66.23,129.90
2176,0805061,Home Appliances,Fabrikam Coffee Maker Super-Auto 12C X125 White,"Fabrikam, Inc.",Fabrikam,Deluxe,White,546.68,1650.00
2177,0805062,Home Appliances,Fabrikam Coffee Maker Auto 10C M100 White,"Fabrikam, Inc.",Fabrikam,Regular,White,343.05,745.99
2178,0805063,Home Appliances,Fabrikam Coffee Maker 12C M100 White,"Fabrikam, Inc.",Fabrikam,Regular,White,204.64,445.00
2179,0805064,Home Appliances,Fabrikam Coffee Maker Auto 5C E090 White,"Fabrikam, Inc.",Fabrikam,Economy,White,83.10,163.00
2180,0805065,Home Appliances,Fabrikam Coffee Maker 5C E090 White,"Fabrikam, Inc.",Fabrikam,Economy,White,75.96,149.00
2181,0805066,Home Appliances,Fabrikam Coffee Maker 4C E080 White,"Fabrikam, Inc.",Fabrikam,Economy,White,66.23,129.90
2182,0805067,Home Appliances,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,546.68,1650.00
2183,0805068,Home Appliances,Fabrikam Coffee Maker Auto 10C M100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,343.05,745.99
2184,0805069,Home Appliances,Fabrikam Coffee Maker 12C M100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,204.64,445.00
2185,0805070,Home Appliances,Fabrikam Coffee Maker Auto 5C E090 Grey,"Fabrikam, Inc.",Fabrikam,Economy,Grey,83.10,163.00
2186,0805071,Home Appliances,Fabrikam Coffee Maker 5C E090 Grey,"Fabrikam, Inc.",Fabrikam,Economy,Grey,75.96,149.00
2187,0805072,Home Appliances,Fabrikam Coffee Maker 4C E080 Grey,"Fabrikam, Inc.",Fabrikam,Economy,Grey,66.23,129.90
2188,0805073,Home Appliances,Fabrikam Coffee Maker 12C M100 Gold,"Fabrikam, Inc.",Fabrikam,Regular,Gold,204.64,445.00
2189,0805074,Home Appliances,Fabrikam Coffee Maker Auto 5C E090 Gold,"Fabrikam, Inc.",Fabrikam,Economy,Gold,83.10,163.00
2190,0806001,Home Appliances,Adventure Works Floor Lamp X1150 Black,Adventure Works,Adventure Works,Deluxe,Black,210.72,635.99
2191,0806002,Home Appliances,Adventure Works Floor Lamp M2150 Black,Adventure Works,Adventure Works,Regular,Black,155.89,339.00
2192,0806003,Home Appliances,Adventure Works Chandelier M8150 Black,Adventure Works,Adventure Works,Regular,Black,123.47,268.50
2193,0806004,Home Appliances,Adventure Works Chandelier M6150 Black,Adventure Works,Adventure Works,Regular,Black,105.76,229.99
2194,0806005,Home Appliances,Adventure Works Wall Lamp E2150 Black,Adventure Works,Adventure Works,Economy,Black,61.17,119.99
2195,0806006,Home Appliances,Adventure Works Wall Lamp E3150 Black,Adventure Works,Adventure Works,Economy,Black,52.00,101.99
2196,0806007,Home Appliances,Adventure Works Desk Lamp E1300 Black,Adventure Works,Adventure Works,Economy,Black,40.76,79.95
2197,0806008,Home Appliances,Adventure Works Desk Lamp E1200 Black,Adventure Works,Adventure Works,Economy,Black,15.29,29.99
2198,0806009,Home Appliances,Adventure Works Floor Lamp X1150 White,Adventure Works,Adventure Works,Deluxe,White,210.72,635.99
2199,0806010,Home Appliances,Adventure Works Floor Lamp M2150 White,Adventure Works,Adventure Works,Regular,White,155.89,339.00
2200,0806011,Home Appliances,Adventure Works Chandelier M8150 White,Adventure Works,Adventure Works,Regular,White,123.47,268.50
2201,0806012,Home Appliances,Adventure Works Chandelier M6150 White,Adventure Works,Adventure Works,Regular,White,105.76,229.99
2202,0806013,Home Appliances,Adventure Works Wall Lamp E2150 White,Adventure Works,Adventure Works,Economy,White,61.17,119.99
2203,0806014,Home Appliances,Adventure Works Wall Lamp E3150 White,Adventure Works,Adventure Works,Economy,White,52.00,101.99
2204,0806015,Home Appliances,Adventure Works Desk Lamp E1300 White,Adventure Works,Adventure Works,Economy,White,40.76,79.95
2205,0806016,Home Appliances,Adventure Works Desk Lamp E1200 White,Adventure Works,Adventure Works,Economy,White,15.29,29.99
2206,0806017,Home Appliances,Adventure Works Floor Lamp X1150 Silver,Adventure Works,Adventure Works,Deluxe,Silver,210.72,635.99
2207,0806018,Home Appliances,Adventure Works Floor Lamp M2150 Silver,Adventure Works,Adventure Works,Regular,Silver,155.89,339.00
2208,0806019,Home Appliances,Adventure Works Chandelier M8150 Silver,Adventure Works,Adventure Works,Regular,Silver,123.47,268.50
2209,0806020,Home Appliances,Adventure Works Chandelier M6150 Silver,Adventure Works,Adventure Works,Regular,Silver,105.76,229.99
2210,0806021,Home Appliances,Adventure Works Wall Lamp E2150 Silver,Adventure Works,Adventure Works,Economy,Silver,61.17,119.99
2211,0806022,Home Appliances,Adventure Works Wall Lamp E3150 Silver,Adventure Works,Adventure Works,Economy,Silver,52.00,101.99
2212,0806023,Home Appliances,Adventure Works Desk Lamp E1300 Silver,Adventure Works,Adventure Works,Economy,Silver,40.76,79.95
2213,0806024,Home Appliances,Adventure Works Desk Lamp E1200 Silver,Adventure Works,Adventure Works,Economy,Silver,15.29,29.99
2214,0806025,Home Appliances,Adventure Works Floor Lamp X1150 Grey,Adventure Works,Adventure Works,Deluxe,Grey,210.72,635.99
2215,0806026,Home Appliances,Adventure Works Floor Lamp M2150 Grey,Adventure Works,Adventure Works,Regular,Grey,155.89,339.00
2216,0806027,Home Appliances,Adventure Works Chandelier M8150 Grey,Adventure Works,Adventure Works,Regular,Grey,123.47,268.50
2217,0806028,Home Appliances,Adventure Works Chandelier M6150 Grey,Adventure Works,Adventure Works,Regular,Grey,105.76,229.99
2218,0806029,Home Appliances,Adventure Works Wall Lamp E2150 Grey,Adventure Works,Adventure Works,Economy,Grey,61.17,119.99
2219,0806030,Home Appliances,Adventure Works Wall Lamp E3150 Grey,Adventure Works,Adventure Works,Economy,Grey,52.00,101.99
2220,0806031,Home Appliances,Adventure Works Desk Lamp E1300 Grey,Adventure Works,Adventure Works,Economy,Grey,40.76,79.95
2221,0806032,Home Appliances,Adventure Works Desk Lamp E1200 Grey,Adventure Works,Adventure Works,Economy,Grey,15.29,29.99
2222,0806033,Home Appliances,Adventure Works Floor Lamp X1150 Blue,Adventure Works,Adventure Works,Deluxe,Blue,210.72,635.99
2223,0806034,Home Appliances,Adventure Works Floor Lamp M2150 Blue,Adventure Works,Adventure Works,Regular,Blue,155.89,339.00
2224,0806035,Home Appliances,Adventure Works Chandelier M8150 Blue,Adventure Works,Adventure Works,Regular,Blue,123.47,268.50
2225,0806036,Home Appliances,Adventure Works Chandelier M6150 Blue,Adventure Works,Adventure Works,Regular,Blue,105.76,229.99
2226,0806037,Home Appliances,Adventure Works Wall Lamp E2150 Blue,Adventure Works,Adventure Works,Economy,Blue,61.17,119.99
2227,0806038,Home Appliances,Adventure Works Wall Lamp E3150 Blue,Adventure Works,Adventure Works,Economy,Blue,52.00,101.99
2228,0806039,Home Appliances,Adventure Works Desk Lamp E1300 Blue,Adventure Works,Adventure Works,Economy,Blue,40.76,79.95
2229,0806040,Home Appliances,Adventure Works Desk Lamp E1200 Blue,Adventure Works,Adventure Works,Economy,Blue,15.29,29.99
2230,0806041,Home Appliances,WWI Floor Lamp X115 Black,Wide World Importers,Wide World Importers,Deluxe,Black,210.72,635.99
2231,0806042,Home Appliances,WWI Floor Lamp M215 Black,Wide World Importers,Wide World Importers,Regular,Black,155.89,339.00
2232,0806043,Home Appliances,WWI Chandelier M815 Black,Wide World Importers,Wide World Importers,Regular,Black,123.47,268.50
2233,0806044,Home Appliances,WWI Chandelier M615 Black,Wide World Importers,Wide World Importers,Regular,Black,105.76,229.99
2234,0806045,Home Appliances,WWI Wall Lamp E215 Black,Wide World Importers,Wide World Importers,Economy,Black,61.17,119.99
2235,0806046,Home Appliances,WWI Wall Lamp E315 Black,Wide World Importers,Wide World Importers,Economy,Black,52.00,101.99
2236,0806047,Home Appliances,WWI Desk Lamp E130 Black,Wide World Importers,Wide World Importers,Economy,Black,40.76,79.95
2237,0806048,Home Appliances,WWI Desk Lamp E120 Black,Wide World Importers,Wide World Importers,Economy,Black,15.29,29.99
2238,0806049,Home Appliances,WWI Floor Lamp X115 White,Wide World Importers,Wide World Importers,Deluxe,White,210.72,635.99
2239,0806050,Home Appliances,WWI Floor Lamp M215 White,Wide World Importers,Wide World Importers,Regular,White,155.89,339.00
2240,0806051,Home Appliances,WWI Chandelier M815 White,Wide World Importers,Wide World Importers,Regular,White,123.47,268.50
2241,0806052,Home Appliances,WWI Chandelier M615 White,Wide World Importers,Wide World Importers,Regular,White,105.76,229.99
2242,0806053,Home Appliances,WWI Wall Lamp E215 White,Wide World Importers,Wide World Importers,Economy,White,61.17,119.99
2243,0806054,Home Appliances,WWI Wall Lamp E315 White,Wide World Importers,Wide World Importers,Economy,White,52.00,101.99
2244,0806055,Home Appliances,WWI Desk Lamp E130 White,Wide World Importers,Wide World Importers,Economy,White,40.76,79.95
2245,0806056,Home Appliances,WWI Desk Lamp E120 White,Wide World Importers,Wide World Importers,Economy,White,15.29,29.99
2246,0806057,Home Appliances,WWI Floor Lamp X115 Silver,Wide World Importers,Wide World Importers,Deluxe,Silver,210.72,635.99
2247,0806058,Home Appliances,WWI Floor Lamp M215 Silver,Wide World Importers,Wide World Importers,Regular,Silver,155.89,339.00
2248,0806059,Home Appliances,WWI Chandelier M815 Silver,Wide World Importers,Wide World Importers,Regular,Silver,123.47,268.50
2249,0806060,Home Appliances,WWI Chandelier M615 Silver,Wide World Importers,Wide World Importers,Regular,Silver,105.76,229.99
2250,0806061,Home Appliances,WWI Wall Lamp E215 Silver,Wide World Importers,Wide World Importers,Economy,Silver,61.17,119.99
2251,0806062,Home Appliances,WWI Wall Lamp E315 Silver,Wide World Importers,Wide World Importers,Economy,Silver,52.00,101.99
2252,0806063,Home Appliances,WWI Desk Lamp E130 Silver,Wide World Importers,Wide World Importers,Economy,Silver,40.76,79.95
2253,0806064,Home Appliances,WWI Desk Lamp E120 Silver,Wide World Importers,Wide World Importers,Economy,Silver,15.29,29.99
2254,0806065,Home Appliances,WWI Floor Lamp X115 Grey,Wide World Importers,Wide World Importers,Deluxe,Grey,210.72,635.99
2255,0806066,Home Appliances,WWI Floor Lamp M215 Grey,Wide World Importers,Wide World Importers,Regular,Grey,155.89,339.00
2256,0806067,Home Appliances,WWI Chandelier M815 Grey,Wide World Importers,Wide World Importers,Regular,Grey,123.47,268.50
2257,0806068,Home Appliances,WWI Chandelier M615 Grey,Wide World Importers,Wide World Importers,Regular,Grey,105.76,229.99
2258,0806069,Home Appliances,WWI Wall Lamp E215 Grey,Wide World Importers,Wide World Importers,Economy,Grey,61.17,119.99
2259,0806070,Home Appliances,WWI Wall Lamp E315 Grey,Wide World Importers,Wide World Importers,Economy,Grey,52.00,101.99
2260,0806071,Home Appliances,WWI Desk Lamp E130 Grey,Wide World Importers,Wide World Importers,Economy,Grey,40.76,79.95
2261,0806072,Home Appliances,WWI Desk Lamp E120 Grey,Wide World Importers,Wide World Importers,Economy,Grey,15.29,29.99
2262,0806073,Home Appliances,WWI Floor Lamp X115 Blue,Wide World Importers,Wide World Importers,Deluxe,Blue,210.72,635.99
2263,0806074,Home Appliances,WWI Floor Lamp M215 Blue,Wide World Importers,Wide World Importers,Regular,Blue,155.89,339.00
2264,0806075,Home Appliances,WWI Chandelier M815 Blue,Wide World Importers,Wide World Importers,Regular,Blue,123.47,268.50
2265,0806076,Home Appliances,WWI Chandelier M615 Blue,Wide World Importers,Wide World Importers,Regular,Blue,105.76,229.99
2266,0806077,Home Appliances,WWI Wall Lamp E215 Blue,Wide World Importers,Wide World Importers,Economy,Blue,61.17,119.99
2267,0806078,Home Appliances,WWI Wall Lamp E315 Blue,Wide World Importers,Wide World Importers,Economy,Blue,52.00,101.99
2268,0806079,Home Appliances,WWI Desk Lamp E130 Blue,Wide World Importers,Wide World Importers,Economy,Blue,40.76,79.95
2269,0806080,Home Appliances,WWI Desk Lamp E120 Blue,Wide World Importers,Wide World Importers,Economy,Blue,15.29,29.99
2270,0806081,Home Appliances,Proseware Floor Lamp X0115 Black,"Proseware, Inc.",Proseware,Deluxe,Black,210.72,635.99
2271,0806082,Home Appliances,Proseware Floor Lamp M0215 Black,"Proseware, Inc.",Proseware,Regular,Black,155.89,339.00
2272,0806083,Home Appliances,Proseware Chandelier M0815 Black,"Proseware, Inc.",Proseware,Regular,Black,123.47,268.50
2273,0806084,Home Appliances,Proseware Chandelier M0615 Black,"Proseware, Inc.",Proseware,Regular,Black,105.76,229.99
2274,0806085,Home Appliances,Proseware Wall Lamp E0215 Black,"Proseware, Inc.",Proseware,Economy,Black,61.17,119.99
2275,0806086,Home Appliances,Proseware Wall Lamp E0315 Black,"Proseware, Inc.",Proseware,Economy,Black,52.00,101.99
2276,0806087,Home Appliances,Proseware Desk Lamp E0130 Black,"Proseware, Inc.",Proseware,Economy,Black,40.76,79.95
2277,0806088,Home Appliances,Proseware Desk Lamp E0120 Black,"Proseware, Inc.",Proseware,Economy,Black,15.29,29.99
2278,0806089,Home Appliances,Proseware Floor Lamp X0115 White,"Proseware, Inc.",Proseware,Deluxe,White,210.72,635.99
2279,0806090,Home Appliances,Proseware Floor Lamp M0215 White,"Proseware, Inc.",Proseware,Regular,White,155.89,339.00
2280,0806091,Home Appliances,Proseware Chandelier M0815 White,"Proseware, Inc.",Proseware,Regular,White,123.47,268.50
2281,0806092,Home Appliances,Proseware Chandelier M0615 White,"Proseware, Inc.",Proseware,Regular,White,105.76,229.99
2282,0806093,Home Appliances,Proseware Wall Lamp E0215 White,"Proseware, Inc.",Proseware,Economy,White,61.17,119.99
2283,0806094,Home Appliances,Proseware Wall Lamp E0315 White,"Proseware, Inc.",Proseware,Economy,White,52.00,101.99
2284,0806095,Home Appliances,Proseware Desk Lamp E0130 White,"Proseware, Inc.",Proseware,Economy,White,40.76,79.95
2285,0806096,Home Appliances,Proseware Desk Lamp E0120 White,"Proseware, Inc.",Proseware,Economy,White,15.29,29.99
2286,0806097,Home Appliances,Proseware Floor Lamp X0115 Silver,"Proseware, Inc.",Proseware,Deluxe,Silver,210.72,635.99
2287,0806098,Home Appliances,Proseware Floor Lamp M0215 Silver,"Proseware, Inc.",Proseware,Regular,Silver,155.89,339.00
2288,0806099,Home Appliances,Proseware Chandelier M0815 Silver,"Proseware, Inc.",Proseware,Regular,Silver,123.47,268.50
2289,0806100,Home Appliances,Proseware Chandelier M0615 Silver,"Proseware, Inc.",Proseware,Regular,Silver,105.76,229.99
2290,0806101,Home Appliances,Proseware Wall Lamp E0215 Silver,"Proseware, Inc.",Proseware,Economy,Silver,61.17,119.99
2291,0806102,Home Appliances,Proseware Wall Lamp E0315 Silver,"Proseware, Inc.",Proseware,Economy,Silver,52.00,101.99
2292,0806103,Home Appliances,Proseware Desk Lamp E0130 Silver,"Proseware, Inc.",Proseware,Economy,Silver,40.76,79.95
2293,0806104,Home Appliances,Proseware Desk Lamp E0120 Silver,"Proseware, Inc.",Proseware,Economy,Silver,15.29,29.99
2294,0806105,Home Appliances,Proseware Floor Lamp X0115 Grey,"Proseware, Inc.",Proseware,Deluxe,Grey,210.72,635.99
2295,0806106,Home Appliances,Proseware Floor Lamp M0215 Grey,"Proseware, Inc.",Proseware,Regular,Grey,155.89,339.00
2296,0806107,Home Appliances,Proseware Chandelier M0815 Grey,"Proseware, Inc.",Proseware,Regular,Grey,123.47,268.50
2297,0806108,Home Appliances,Proseware Chandelier M0615 Grey,"Proseware, Inc.",Proseware,Regular,Grey,105.76,229.99
2298,0806109,Home Appliances,Proseware Wall Lamp E0215 Grey,"Proseware, Inc.",Proseware,Economy,Grey,61.17,119.99
2299,0806110,Home Appliances,Proseware Wall Lamp E0315 Grey,"Proseware, Inc.",Proseware,Economy,Grey,52.00,101.99
2300,0806111,Home Appliances,Proseware Desk Lamp E0130 Grey,"Proseware, Inc.",Proseware,Economy,Grey,40.76,79.95
2301,0806112,Home Appliances,Proseware Desk Lamp E0120 Grey,"Proseware, Inc.",Proseware,Economy,Grey,15.29,29.99
2302,0806113,Home Appliances,Proseware Floor Lamp X0115 Blue,"Proseware, Inc.",Proseware,Deluxe,Blue,210.72,635.99
2303,0806114,Home Appliances,Proseware Floor Lamp M0215 Blue,"Proseware, Inc.",Proseware,Regular,Blue,155.89,339.00
2304,0806115,Home Appliances,Proseware Chandelier M0815 Blue,"Proseware, Inc.",Proseware,Regular,Blue,123.47,268.50
2305,0806116,Home Appliances,Proseware Chandelier M0615 Blue,"Proseware, Inc.",Proseware,Regular,Blue,105.76,229.99
2306,0806117,Home Appliances,Proseware Wall Lamp E0215 Blue,"Proseware, Inc.",Proseware,Economy,Blue,61.17,119.99
2307,0806118,Home Appliances,Proseware Wall Lamp E0315 Blue,"Proseware, Inc.",Proseware,Economy,Blue,52.00,101.99
2308,0806119,Home Appliances,Proseware Desk Lamp E0130 Blue,"Proseware, Inc.",Proseware,Economy,Blue,40.76,79.95
2309,0806120,Home Appliances,Proseware Desk Lamp E0120 Blue,"Proseware, Inc.",Proseware,Economy,Blue,15.29,29.99
2310,0806121,Home Appliances,Litware Floor Lamp X1015 Black,"Litware, Inc.",Litware,Deluxe,Black,210.72,635.99
2311,0806122,Home Appliances,Litware Floor Lamp M2015 Black,"Litware, Inc.",Litware,Regular,Black,155.89,339.00
2312,0806123,Home Appliances,Litware Chandelier M8015 Black,"Litware, Inc.",Litware,Regular,Black,123.47,268.50
2313,0806124,Home Appliances,Litware Chandelier M6015 Black,"Litware, Inc.",Litware,Regular,Black,105.76,229.99
2314,0806125,Home Appliances,Litware Wall Lamp E2015 Black,"Litware, Inc.",Litware,Economy,Black,61.17,119.99
2315,0806126,Home Appliances,Litware Wall Lamp E3015 Black,"Litware, Inc.",Litware,Economy,Black,52.00,101.99
2316,0806127,Home Appliances,Litware Desk Lamp E1030 Black,"Litware, Inc.",Litware,Economy,Black,40.76,79.95
2317,0806128,Home Appliances,Litware Desk Lamp E1020 Black,"Litware, Inc.",Litware,Economy,Black,15.29,29.99
2318,0806129,Home Appliances,Litware Floor Lamp X1015 White,"Litware, Inc.",Litware,Deluxe,White,210.72,635.99
2319,0806130,Home Appliances,Litware Floor Lamp M2015 White,"Litware, Inc.",Litware,Regular,White,155.89,339.00
2320,0806131,Home Appliances,Litware Chandelier M8015 White,"Litware, Inc.",Litware,Regular,White,123.47,268.50
2321,0806132,Home Appliances,Litware Chandelier M6015 White,"Litware, Inc.",Litware,Regular,White,105.76,229.99
2322,0806133,Home Appliances,Litware Wall Lamp E2015 White,"Litware, Inc.",Litware,Economy,White,61.17,119.99
2323,0806134,Home Appliances,Litware Wall Lamp E3015 White,"Litware, Inc.",Litware,Economy,White,52.00,101.99
2324,0806135,Home Appliances,Litware Desk Lamp E1030 White,"Litware, Inc.",Litware,Economy,White,40.76,79.95
2325,0806136,Home Appliances,Litware Desk Lamp E1020 White,"Litware, Inc.",Litware,Economy,White,15.29,29.99
2326,0806137,Home Appliances,Litware Floor Lamp X1015 Silver,"Litware, Inc.",Litware,Deluxe,Silver,210.72,635.99
2327,0806138,Home Appliances,Litware Floor Lamp M2015 Silver,"Litware, Inc.",Litware,Regular,Silver,155.89,339.00
2328,0806139,Home Appliances,Litware Chandelier M8015 Silver,"Litware, Inc.",Litware,Regular,Silver,123.47,268.50
2329,0806140,Home Appliances,Litware Chandelier M6015 Silver,"Litware, Inc.",Litware,Regular,Silver,105.76,229.99
2330,0806141,Home Appliances,Litware Wall Lamp E2015 Silver,"Litware, Inc.",Litware,Economy,Silver,61.17,119.99
2331,0806142,Home Appliances,Litware Wall Lamp E3015 Silver,"Litware, Inc.",Litware,Economy,Silver,52.00,101.99
2332,0806143,Home Appliances,Litware Desk Lamp E1030 Silver,"Litware, Inc.",Litware,Economy,Silver,40.76,79.95
2333,0806144,Home Appliances,Litware Desk Lamp E1020 Silver,"Litware, Inc.",Litware,Economy,Silver,15.29,29.99
2334,0806145,Home Appliances,Litware Floor Lamp X1015 Grey,"Litware, Inc.",Litware,Deluxe,Grey,210.72,635.99
2335,0806146,Home Appliances,Litware Floor Lamp M2015 Grey,"Litware, Inc.",Litware,Regular,Grey,155.89,339.00
2336,0806147,Home Appliances,Litware Chandelier M8015 Grey,"Litware, Inc.",Litware,Regular,Grey,123.47,268.50
2337,0806148,Home Appliances,Litware Chandelier M6015 Grey,"Litware, Inc.",Litware,Regular,Grey,105.76,229.99
2338,0806149,Home Appliances,Litware Wall Lamp E2015 Grey,"Litware, Inc.",Litware,Economy,Grey,61.17,119.99
2339,0806150,Home Appliances,Litware Wall Lamp E3015 Grey,"Litware, Inc.",Litware,Economy,Grey,52.00,101.99
2340,0806151,Home Appliances,Litware Desk Lamp E1030 Grey,"Litware, Inc.",Litware,Economy,Grey,40.76,79.95
2341,0806152,Home Appliances,Litware Desk Lamp E1020 Grey,"Litware, Inc.",Litware,Economy,Grey,15.29,29.99
2342,0806153,Home Appliances,Litware Floor Lamp X1015 Blue,"Litware, Inc.",Litware,Deluxe,Blue,210.72,635.99
2343,0806154,Home Appliances,Litware Floor Lamp M2015 Blue,"Litware, Inc.",Litware,Regular,Blue,155.89,339.00
2344,0806155,Home Appliances,Litware Chandelier M8015 Blue,"Litware, Inc.",Litware,Regular,Blue,123.47,268.50
2345,0806156,Home Appliances,Litware Chandelier M6015 Blue,"Litware, Inc.",Litware,Regular,Blue,105.76,229.99
2346,0806157,Home Appliances,Litware Wall Lamp E2015 Blue,"Litware, Inc.",Litware,Economy,Blue,61.17,119.99
2347,0806158,Home Appliances,Litware Wall Lamp E3015 Blue,"Litware, Inc.",Litware,Economy,Blue,52.00,101.99
2348,0807001,Home Appliances,Contoso Air conditioner 25000BTU L1672 White,"Contoso, Ltd","Contoso ",Deluxe,White,210.72,635.99
2349,0807002,Home Appliances,Contoso Air conditioner 12000BTU M0640 White,"Contoso, Ltd","Contoso ",Regular,White,211.53,459.99
2350,0807003,Home Appliances,Contoso Air conditioner 10000BTU M0490 White,"Contoso, Ltd","Contoso ",Regular,White,197.74,429.99
2351,0807004,Home Appliances,Contoso Air conditioner 8000BTU M0320 White,"Contoso, Ltd","Contoso ",Regular,White,183.94,399.99
2352,0807005,Home Appliances,Contoso Air conditioner 7000BTU E0260 White,"Contoso, Ltd","Contoso ",Regular,White,152.94,299.99
2353,0807006,Home Appliances,Contoso Air conditioner 6000BTU E0180 White,"Contoso, Ltd","Contoso ",Economy,White,101.96,199.99
2354,0807007,Home Appliances,Contoso Air conditioner 5200BTU E0100 White,"Contoso, Ltd","Contoso ",Economy,White,56.08,109.99
2355,0807008,Home Appliances,Contoso Air conditioner 25000BTU L1672 Red,"Contoso, Ltd","Contoso ",Deluxe,Red,210.72,635.99
2356,0807009,Home Appliances,Contoso Air conditioner 12000BTU M0640 Red,"Contoso, Ltd","Contoso ",Regular,Red,211.53,459.99
2357,0807010,Home Appliances,Contoso Air conditioner 10000BTU M0490 Red,"Contoso, Ltd","Contoso ",Regular,Red,197.74,429.99
2358,0807011,Home Appliances,Contoso Air conditioner 8000BTU M0320 Red,"Contoso, Ltd","Contoso ",Regular,Red,183.94,399.99
2359,0807012,Home Appliances,Contoso Air conditioner 7000BTU E0260 Red,"Contoso, Ltd","Contoso ",Regular,Red,152.94,299.99
2360,0807013,Home Appliances,Contoso Air conditioner 6000BTU E0180 Red,"Contoso, Ltd","Contoso ",Economy,Red,101.96,199.99
2361,0807014,Home Appliances,Contoso Air conditioner 5200BTU E0100 Red,"Contoso, Ltd","Contoso ",Economy,Red,56.08,109.99
2362,0807015,Home Appliances,Contoso Air conditioner 25000BTU L1672 Silver,"Contoso, Ltd","Contoso ",Deluxe,Silver,210.72,635.99
2363,0807016,Home Appliances,Contoso Air conditioner 12000BTU M0640 Silver,"Contoso, Ltd","Contoso ",Regular,Silver,211.53,459.99
2364,0807017,Home Appliances,Contoso Air conditioner 10000BTU M0490 Silver,"Contoso, Ltd","Contoso ",Regular,Silver,197.74,429.99
2365,0807018,Home Appliances,Contoso Air conditioner 8000BTU M0320 Silver,"Contoso, Ltd","Contoso ",Regular,Silver,183.94,399.99
2366,0807019,Home Appliances,Contoso Air conditioner 7000BTU E0260 Silver,"Contoso, Ltd","Contoso ",Regular,Silver,152.94,299.99
2367,0807020,Home Appliances,Contoso Air conditioner 6000BTU E0180 Silver,"Contoso, Ltd","Contoso ",Economy,Silver,101.96,199.99
2368,0807021,Home Appliances,Contoso Air conditioner 5200BTU E0100 Silver,"Contoso, Ltd","Contoso ",Economy,Silver,56.08,109.99
2369,0807022,Home Appliances,Contoso Air conditioner 25000BTU L1672 Grey,"Contoso, Ltd","Contoso ",Deluxe,Grey,210.72,635.99
2370,0807023,Home Appliances,Contoso Air conditioner 12000BTU M0640 Grey,"Contoso, Ltd","Contoso ",Regular,Grey,211.53,459.99
2371,0807024,Home Appliances,Contoso Air conditioner 10000BTU M0490 Grey,"Contoso, Ltd","Contoso ",Regular,Grey,197.74,429.99
2372,0807025,Home Appliances,Contoso Air conditioner 8000BTU M0320 Grey,"Contoso, Ltd","Contoso ",Regular,Grey,183.94,399.99
2373,0807026,Home Appliances,Contoso Air conditioner 7000BTU E0260 Grey,"Contoso, Ltd","Contoso ",Regular,Grey,152.94,299.99
2374,0807027,Home Appliances,Contoso Air conditioner 6000BTU E0180 Grey,"Contoso, Ltd","Contoso ",Economy,Grey,101.96,199.99
2375,0807028,Home Appliances,Contoso Air conditioner 5200BTU E0100 Grey,"Contoso, Ltd","Contoso ",Economy,Grey,56.08,109.99
2376,0807029,Home Appliances,Contoso Air conditioner 25000BTU L1672 Blue,"Contoso, Ltd","Contoso ",Deluxe,Blue,210.72,635.99
